Datation;Date_Format_1;Jour;Mois;Semaine;Annee;Semaine_Format_2;Trimestre
09/01/2029;20290109;Mardi;Janvier;S02;2029;2029-Sem02;2029 - T1
10/01/2029;20290110;Mercredi;Janvier;S02;2029;2029-Sem02;2029 - T1
11/01/2029;20290111;Jeudi;Janvier;S02;2029;2029-Sem02;2029 - T1
12/01/2029;20290112;Vendredi;Janvier;S02;2029;2029-Sem02;2029 - T1
13/01/2029;20290113;Samedi;Janvier;S02;2029;2029-Sem02;2029 - T1
14/01/2029;20290114;Dimanche;Janvier;S02;2029;2029-Sem02;2029 - T1
15/01/2029;20290115;Lundi;Janvier;S03;2029;2029-Sem03;2029 - T1
16/01/2029;20290116;Mardi;Janvier;S03;2029;2029-Sem03;2029 - T1
17/01/2029;20290117;Mercredi;Janvier;S03;2029;2029-Sem03;2029 - T1
18/01/2029;20290118;Jeudi;Janvier;S03;2029;2029-Sem03;2029 - T1
19/01/2029;20290119;Vendredi;Janvier;S03;2029;2029-Sem03;2029 - T1
20/01/2029;20290120;Samedi;Janvier;S03;2029;2029-Sem03;2029 - T1
21/01/2029;20290121;Dimanche;Janvier;S03;2029;2029-Sem03;2029 - T1
22/01/2029;20290122;Lundi;Janvier;S04;2029;2029-Sem04;2029 - T1
23/01/2029;20290123;Mardi;Janvier;S04;2029;2029-Sem04;2029 - T1
24/01/2029;20290124;Mercredi;Janvier;S04;2029;2029-Sem04;2029 - T1
25/01/2029;20290125;Jeudi;Janvier;S04;2029;2029-Sem04;2029 - T1
26/01/2029;20290126;Vendredi;Janvier;S04;2029;2029-Sem04;2029 - T1
27/01/2029;20290127;Samedi;Janvier;S04;2029;2029-Sem04;2029 - T1
28/01/2029;20290128;Dimanche;Janvier;S04;2029;2029-Sem04;2029 - T1
29/01/2029;20290129;Lundi;Janvier;S05;2029;2029-Sem05;2029 - T1
30/01/2029;20290130;Mardi;Janvier;S05;2029;2029-Sem05;2029 - T1
31/01/2029;20290131;Mercredi;Janvier;S05;2029;2029-Sem05;2029 - T1
01/02/2029;20290201;Jeudi;Février;S05;2029;2029-Sem05;2029 - T1
02/02/2029;20290202;Vendredi;Février;S05;2029;2029-Sem05;2029 - T1
03/02/2029;20290203;Samedi;Février;S05;2029;2029-Sem05;2029 - T1
04/02/2029;20290204;Dimanche;Février;S05;2029;2029-Sem05;2029 - T1
05/02/2029;20290205;Lundi;Février;S06;2029;2029-Sem06;2029 - T1
06/02/2029;20290206;Mardi;Février;S06;2029;2029-Sem06;2029 - T1
07/02/2029;20290207;Mercredi;Février;S06;2029;2029-Sem06;2029 - T1
08/02/2029;20290208;Jeudi;Février;S06;2029;2029-Sem06;2029 - T1
09/02/2029;20290209;Vendredi;Février;S06;2029;2029-Sem06;2029 - T1
10/02/2029;20290210;Samedi;Février;S06;2029;2029-Sem06;2029 - T1
11/02/2029;20290211;Dimanche;Février;S06;2029;2029-Sem06;2029 - T1
12/02/2029;20290212;Lundi;Février;S07;2029;2029-Sem07;2029 - T1
13/02/2029;20290213;Mardi;Février;S07;2029;2029-Sem07;2029 - T1
14/02/2029;20290214;Mercredi;Février;S07;2029;2029-Sem07;2029 - T1
15/02/2029;20290215;Jeudi;Février;S07;2029;2029-Sem07;2029 - T1
16/02/2029;20290216;Vendredi;Février;S07;2029;2029-Sem07;2029 - T1
17/02/2029;20290217;Samedi;Février;S07;2029;2029-Sem07;2029 - T1
18/02/2029;20290218;Dimanche;Février;S07;2029;2029-Sem07;2029 - T1
19/02/2029;20290219;Lundi;Février;S08;2029;2029-Sem08;2029 - T1
20/02/2029;20290220;Mardi;Février;S08;2029;2029-Sem08;2029 - T1
21/02/2029;20290221;Mercredi;Février;S08;2029;2029-Sem08;2029 - T1
22/02/2029;20290222;Jeudi;Février;S08;2029;2029-Sem08;2029 - T1
23/02/2029;20290223;Vendredi;Février;S08;2029;2029-Sem08;2029 - T1
24/02/2029;20290224;Samedi;Février;S08;2029;2029-Sem08;2029 - T1
25/02/2029;20290225;Dimanche;Février;S08;2029;2029-Sem08;2029 - T1
26/02/2029;20290226;Lundi;Février;S09;2029;2029-Sem09;2029 - T1
27/02/2029;20290227;Mardi;Février;S09;2029;2029-Sem09;2029 - T1
28/02/2029;20290228;Mercredi;Février;S09;2029;2029-Sem09;2029 - T1
01/03/2029;20290301;Jeudi;Mars;S09;2029;2029-Sem09;2029 - T1
02/03/2029;20290302;Vendredi;Mars;S09;2029;2029-Sem09;2029 - T1
03/03/2029;20290303;Samedi;Mars;S09;2029;2029-Sem09;2029 - T1
04/03/2029;20290304;Dimanche;Mars;S09;2029;2029-Sem09;2029 - T1
05/03/2029;20290305;Lundi;Mars;S10;2029;2029-Sem10;2029 - T1
06/03/2029;20290306;Mardi;Mars;S10;2029;2029-Sem10;2029 - T1
07/03/2029;20290307;Mercredi;Mars;S10;2029;2029-Sem10;2029 - T1
08/03/2029;20290308;Jeudi;Mars;S10;2029;2029-Sem10;2029 - T1
09/03/2029;20290309;Vendredi;Mars;S10;2029;2029-Sem10;2029 - T1
10/03/2029;20290310;Samedi;Mars;S10;2029;2029-Sem10;2029 - T1
11/03/2029;20290311;Dimanche;Mars;S10;2029;2029-Sem10;2029 - T1
12/03/2029;20290312;Lundi;Mars;S11;2029;2029-Sem11;2029 - T1
13/03/2029;20290313;Mardi;Mars;S11;2029;2029-Sem11;2029 - T1
14/03/2029;20290314;Mercredi;Mars;S11;2029;2029-Sem11;2029 - T1
15/03/2029;20290315;Jeudi;Mars;S11;2029;2029-Sem11;2029 - T1
16/03/2029;20290316;Vendredi;Mars;S11;2029;2029-Sem11;2029 - T1
17/03/2029;20290317;Samedi;Mars;S11;2029;2029-Sem11;2029 - T1
18/03/2029;20290318;Dimanche;Mars;S11;2029;2029-Sem11;2029 - T1
19/03/2029;20290319;Lundi;Mars;S12;2029;2029-Sem12;2029 - T1
20/03/2029;20290320;Mardi;Mars;S12;2029;2029-Sem12;2029 - T1
21/03/2029;20290321;Mercredi;Mars;S12;2029;2029-Sem12;2029 - T1
22/03/2029;20290322;Jeudi;Mars;S12;2029;2029-Sem12;2029 - T1
23/03/2029;20290323;Vendredi;Mars;S12;2029;2029-Sem12;2029 - T1
24/03/2029;20290324;Samedi;Mars;S12;2029;2029-Sem12;2029 - T1
25/03/2029;20290325;Dimanche;Mars;S12;2029;2029-Sem12;2029 - T1
26/03/2029;20290326;Lundi;Mars;S13;2029;2029-Sem13;2029 - T1
27/03/2029;20290327;Mardi;Mars;S13;2029;2029-Sem13;2029 - T1
28/03/2029;20290328;Mercredi;Mars;S13;2029;2029-Sem13;2029 - T1
29/03/2029;20290329;Jeudi;Mars;S13;2029;2029-Sem13;2029 - T1
30/03/2029;20290330;Vendredi;Mars;S13;2029;2029-Sem13;2029 - T1
31/03/2029;20290331;Samedi;Mars;S13;2029;2029-Sem13;2029 - T1
01/04/2029;20290401;Dimanche;Avril;S13;2029;2029-Sem13;2029 - T2
02/04/2029;20290402;Lundi;Avril;S14;2029;2029-Sem14;2029 - T2
03/04/2029;20290403;Mardi;Avril;S14;2029;2029-Sem14;2029 - T2
04/04/2029;20290404;Mercredi;Avril;S14;2029;2029-Sem14;2029 - T2
05/04/2029;20290405;Jeudi;Avril;S14;2029;2029-Sem14;2029 - T2
06/04/2029;20290406;Vendredi;Avril;S14;2029;2029-Sem14;2029 - T2
07/04/2029;20290407;Samedi;Avril;S14;2029;2029-Sem14;2029 - T2
08/04/2029;20290408;Dimanche;Avril;S14;2029;2029-Sem14;2029 - T2
09/04/2029;20290409;Lundi;Avril;S15;2029;2029-Sem15;2029 - T2
10/04/2029;20290410;Mardi;Avril;S15;2029;2029-Sem15;2029 - T2
11/04/2029;20290411;Mercredi;Avril;S15;2029;2029-Sem15;2029 - T2
12/04/2029;20290412;Jeudi;Avril;S15;2029;2029-Sem15;2029 - T2
13/04/2029;20290413;Vendredi;Avril;S15;2029;2029-Sem15;2029 - T2
14/04/2029;20290414;Samedi;Avril;S15;2029;2029-Sem15;2029 - T2
15/04/2029;20290415;Dimanche;Avril;S15;2029;2029-Sem15;2029 - T2
16/04/2029;20290416;Lundi;Avril;S16;2029;2029-Sem16;2029 - T2
17/04/2029;20290417;Mardi;Avril;S16;2029;2029-Sem16;2029 - T2
18/04/2029;20290418;Mercredi;Avril;S16;2029;2029-Sem16;2029 - T2
19/04/2029;20290419;Jeudi;Avril;S16;2029;2029-Sem16;2029 - T2
20/04/2029;20290420;Vendredi;Avril;S16;2029;2029-Sem16;2029 - T2
21/04/2029;20290421;Samedi;Avril;S16;2029;2029-Sem16;2029 - T2
22/04/2029;20290422;Dimanche;Avril;S16;2029;2029-Sem16;2029 - T2
23/04/2029;20290423;Lundi;Avril;S17;2029;2029-Sem17;2029 - T2
24/04/2029;20290424;Mardi;Avril;S17;2029;2029-Sem17;2029 - T2
25/04/2029;20290425;Mercredi;Avril;S17;2029;2029-Sem17;2029 - T2
26/04/2029;20290426;Jeudi;Avril;S17;2029;2029-Sem17;2029 - T2
27/04/2029;20290427;Vendredi;Avril;S17;2029;2029-Sem17;2029 - T2
28/04/2029;20290428;Samedi;Avril;S17;2029;2029-Sem17;2029 - T2
29/04/2029;20290429;Dimanche;Avril;S17;2029;2029-Sem17;2029 - T2
30/04/2029;20290430;Lundi;Avril;S18;2029;2029-Sem18;2029 - T2
01/05/2029;20290501;Mardi;Mai;S18;2029;2029-Sem18;2029 - T2
02/05/2029;20290502;Mercredi;Mai;S18;2029;2029-Sem18;2029 - T2
03/05/2029;20290503;Jeudi;Mai;S18;2029;2029-Sem18;2029 - T2
04/05/2029;20290504;Vendredi;Mai;S18;2029;2029-Sem18;2029 - T2
05/05/2029;20290505;Samedi;Mai;S18;2029;2029-Sem18;2029 - T2
06/05/2029;20290506;Dimanche;Mai;S18;2029;2029-Sem18;2029 - T2
07/05/2029;20290507;Lundi;Mai;S19;2029;2029-Sem19;2029 - T2
08/05/2029;20290508;Mardi;Mai;S19;2029;2029-Sem19;2029 - T2
09/05/2029;20290509;Mercredi;Mai;S19;2029;2029-Sem19;2029 - T2
10/05/2029;20290510;Jeudi;Mai;S19;2029;2029-Sem19;2029 - T2
11/05/2029;20290511;Vendredi;Mai;S19;2029;2029-Sem19;2029 - T2
12/05/2029;20290512;Samedi;Mai;S19;2029;2029-Sem19;2029 - T2
13/05/2029;20290513;Dimanche;Mai;S19;2029;2029-Sem19;2029 - T2
14/05/2029;20290514;Lundi;Mai;S20;2029;2029-Sem20;2029 - T2
15/05/2029;20290515;Mardi;Mai;S20;2029;2029-Sem20;2029 - T2
16/05/2029;20290516;Mercredi;Mai;S20;2029;2029-Sem20;2029 - T2
17/05/2029;20290517;Jeudi;Mai;S20;2029;2029-Sem20;2029 - T2
18/05/2029;20290518;Vendredi;Mai;S20;2029;2029-Sem20;2029 - T2
19/05/2029;20290519;Samedi;Mai;S20;2029;2029-Sem20;2029 - T2
20/05/2029;20290520;Dimanche;Mai;S20;2029;2029-Sem20;2029 - T2
21/05/2029;20290521;Lundi;Mai;S21;2029;2029-Sem21;2029 - T2
22/05/2029;20290522;Mardi;Mai;S21;2029;2029-Sem21;2029 - T2
23/05/2029;20290523;Mercredi;Mai;S21;2029;2029-Sem21;2029 - T2
24/05/2029;20290524;Jeudi;Mai;S21;2029;2029-Sem21;2029 - T2
25/05/2029;20290525;Vendredi;Mai;S21;2029;2029-Sem21;2029 - T2
26/05/2029;20290526;Samedi;Mai;S21;2029;2029-Sem21;2029 - T2
27/05/2029;20290527;Dimanche;Mai;S21;2029;2029-Sem21;2029 - T2
28/05/2029;20290528;Lundi;Mai;S22;2029;2029-Sem22;2029 - T2
29/05/2029;20290529;Mardi;Mai;S22;2029;2029-Sem22;2029 - T2
30/05/2029;20290530;Mercredi;Mai;S22;2029;2029-Sem22;2029 - T2
31/05/2029;20290531;Jeudi;Mai;S22;2029;2029-Sem22;2029 - T2
01/06/2029;20290601;Vendredi;Juin;S22;2029;2029-Sem22;2029 - T2
02/06/2029;20290602;Samedi;Juin;S22;2029;2029-Sem22;2029 - T2
03/06/2029;20290603;Dimanche;Juin;S22;2029;2029-Sem22;2029 - T2
04/06/2029;20290604;Lundi;Juin;S23;2029;2029-Sem23;2029 - T2
05/06/2029;20290605;Mardi;Juin;S23;2029;2029-Sem23;2029 - T2
06/06/2029;20290606;Mercredi;Juin;S23;2029;2029-Sem23;2029 - T2
07/06/2029;20290607;Jeudi;Juin;S23;2029;2029-Sem23;2029 - T2
08/06/2029;20290608;Vendredi;Juin;S23;2029;2029-Sem23;2029 - T2
09/06/2029;20290609;Samedi;Juin;S23;2029;2029-Sem23;2029 - T2
10/06/2029;20290610;Dimanche;Juin;S23;2029;2029-Sem23;2029 - T2
11/06/2029;20290611;Lundi;Juin;S24;2029;2029-Sem24;2029 - T2
12/06/2029;20290612;Mardi;Juin;S24;2029;2029-Sem24;2029 - T2
13/06/2029;20290613;Mercredi;Juin;S24;2029;2029-Sem24;2029 - T2
14/06/2029;20290614;Jeudi;Juin;S24;2029;2029-Sem24;2029 - T2
15/06/2029;20290615;Vendredi;Juin;S24;2029;2029-Sem24;2029 - T2
16/06/2029;20290616;Samedi;Juin;S24;2029;2029-Sem24;2029 - T2
17/06/2029;20290617;Dimanche;Juin;S24;2029;2029-Sem24;2029 - T2
18/06/2029;20290618;Lundi;Juin;S25;2029;2029-Sem25;2029 - T2
19/06/2029;20290619;Mardi;Juin;S25;2029;2029-Sem25;2029 - T2
20/06/2029;20290620;Mercredi;Juin;S25;2029;2029-Sem25;2029 - T2
21/06/2029;20290621;Jeudi;Juin;S25;2029;2029-Sem25;2029 - T2
22/06/2029;20290622;Vendredi;Juin;S25;2029;2029-Sem25;2029 - T2
23/06/2029;20290623;Samedi;Juin;S25;2029;2029-Sem25;2029 - T2
24/06/2029;20290624;Dimanche;Juin;S25;2029;2029-Sem25;2029 - T2
25/06/2029;20290625;Lundi;Juin;S26;2029;2029-Sem26;2029 - T2
26/06/2029;20290626;Mardi;Juin;S26;2029;2029-Sem26;2029 - T2
27/06/2029;20290627;Mercredi;Juin;S26;2029;2029-Sem26;2029 - T2
28/06/2029;20290628;Jeudi;Juin;S26;2029;2029-Sem26;2029 - T2
29/06/2029;20290629;Vendredi;Juin;S26;2029;2029-Sem26;2029 - T2
30/06/2029;20290630;Samedi;Juin;S26;2029;2029-Sem26;2029 - T2
01/07/2029;20290701;Dimanche;Juillet;S26;2029;2029-Sem26;2029 - T3
02/07/2029;20290702;Lundi;Juillet;S27;2029;2029-Sem27;2029 - T3
03/07/2029;20290703;Mardi;Juillet;S27;2029;2029-Sem27;2029 - T3
04/07/2029;20290704;Mercredi;Juillet;S27;2029;2029-Sem27;2029 - T3
05/07/2029;20290705;Jeudi;Juillet;S27;2029;2029-Sem27;2029 - T3
06/07/2029;20290706;Vendredi;Juillet;S27;2029;2029-Sem27;2029 - T3
07/07/2029;20290707;Samedi;Juillet;S27;2029;2029-Sem27;2029 - T3
08/07/2029;20290708;Dimanche;Juillet;S27;2029;2029-Sem27;2029 - T3
09/07/2029;20290709;Lundi;Juillet;S28;2029;2029-Sem28;2029 - T3
10/07/2029;20290710;Mardi;Juillet;S28;2029;2029-Sem28;2029 - T3
11/07/2029;20290711;Mercredi;Juillet;S28;2029;2029-Sem28;2029 - T3
12/07/2029;20290712;Jeudi;Juillet;S28;2029;2029-Sem28;2029 - T3
13/07/2029;20290713;Vendredi;Juillet;S28;2029;2029-Sem28;2029 - T3
14/07/2029;20290714;Samedi;Juillet;S28;2029;2029-Sem28;2029 - T3
15/07/2029;20290715;Dimanche;Juillet;S28;2029;2029-Sem28;2029 - T3
16/07/2029;20290716;Lundi;Juillet;S29;2029;2029-Sem29;2029 - T3
17/07/2029;20290717;Mardi;Juillet;S29;2029;2029-Sem29;2029 - T3
18/07/2029;20290718;Mercredi;Juillet;S29;2029;2029-Sem29;2029 - T3
19/07/2029;20290719;Jeudi;Juillet;S29;2029;2029-Sem29;2029 - T3
20/07/2029;20290720;Vendredi;Juillet;S29;2029;2029-Sem29;2029 - T3
21/07/2029;20290721;Samedi;Juillet;S29;2029;2029-Sem29;2029 - T3
22/07/2029;20290722;Dimanche;Juillet;S29;2029;2029-Sem29;2029 - T3
23/07/2029;20290723;Lundi;Juillet;S30;2029;2029-Sem30;2029 - T3
24/07/2029;20290724;Mardi;Juillet;S30;2029;2029-Sem30;2029 - T3
25/07/2029;20290725;Mercredi;Juillet;S30;2029;2029-Sem30;2029 - T3
26/07/2029;20290726;Jeudi;Juillet;S30;2029;2029-Sem30;2029 - T3
27/07/2029;20290727;Vendredi;Juillet;S30;2029;2029-Sem30;2029 - T3
28/07/2029;20290728;Samedi;Juillet;S30;2029;2029-Sem30;2029 - T3
29/07/2029;20290729;Dimanche;Juillet;S30;2029;2029-Sem30;2029 - T3
30/07/2029;20290730;Lundi;Juillet;S31;2029;2029-Sem31;2029 - T3
31/07/2029;20290731;Mardi;Juillet;S31;2029;2029-Sem31;2029 - T3
01/08/2029;20290801;Mercredi;Août;S31;2029;2029-Sem31;2029 - T3
02/08/2029;20290802;Jeudi;Août;S31;2029;2029-Sem31;2029 - T3
03/08/2029;20290803;Vendredi;Août;S31;2029;2029-Sem31;2029 - T3
04/08/2029;20290804;Samedi;Août;S31;2029;2029-Sem31;2029 - T3
05/08/2029;20290805;Dimanche;Août;S31;2029;2029-Sem31;2029 - T3
06/08/2029;20290806;Lundi;Août;S32;2029;2029-Sem32;2029 - T3
07/08/2029;20290807;Mardi;Août;S32;2029;2029-Sem32;2029 - T3
08/08/2029;20290808;Mercredi;Août;S32;2029;2029-Sem32;2029 - T3
09/08/2029;20290809;Jeudi;Août;S32;2029;2029-Sem32;2029 - T3
10/08/2029;20290810;Vendredi;Août;S32;2029;2029-Sem32;2029 - T3
11/08/2029;20290811;Samedi;Août;S32;2029;2029-Sem32;2029 - T3
12/08/2029;20290812;Dimanche;Août;S32;2029;2029-Sem32;2029 - T3
13/08/2029;20290813;Lundi;Août;S33;2029;2029-Sem33;2029 - T3
14/08/2029;20290814;Mardi;Août;S33;2029;2029-Sem33;2029 - T3
15/08/2029;20290815;Mercredi;Août;S33;2029;2029-Sem33;2029 - T3
16/08/2029;20290816;Jeudi;Août;S33;2029;2029-Sem33;2029 - T3
17/08/2029;20290817;Vendredi;Août;S33;2029;2029-Sem33;2029 - T3
18/08/2029;20290818;Samedi;Août;S33;2029;2029-Sem33;2029 - T3
19/08/2029;20290819;Dimanche;Août;S33;2029;2029-Sem33;2029 - T3
20/08/2029;20290820;Lundi;Août;S34;2029;2029-Sem34;2029 - T3
21/08/2029;20290821;Mardi;Août;S34;2029;2029-Sem34;2029 - T3
22/08/2029;20290822;Mercredi;Août;S34;2029;2029-Sem34;2029 - T3
23/08/2029;20290823;Jeudi;Août;S34;2029;2029-Sem34;2029 - T3
24/08/2029;20290824;Vendredi;Août;S34;2029;2029-Sem34;2029 - T3
25/08/2029;20290825;Samedi;Août;S34;2029;2029-Sem34;2029 - T3
26/08/2029;20290826;Dimanche;Août;S34;2029;2029-Sem34;2029 - T3
27/08/2029;20290827;Lundi;Août;S35;2029;2029-Sem35;2029 - T3
28/08/2029;20290828;Mardi;Août;S35;2029;2029-Sem35;2029 - T3
29/08/2029;20290829;Mercredi;Août;S35;2029;2029-Sem35;2029 - T3
30/08/2029;20290830;Jeudi;Août;S35;2029;2029-Sem35;2029 - T3
31/08/2029;20290831;Vendredi;Août;S35;2029;2029-Sem35;2029 - T3
01/09/2029;20290901;Samedi;Septembre;S35;2029;2029-Sem35;2029 - T3
02/09/2029;20290902;Dimanche;Septembre;S35;2029;2029-Sem35;2029 - T3
03/09/2029;20290903;Lundi;Septembre;S36;2029;2029-Sem36;2029 - T3
04/09/2029;20290904;Mardi;Septembre;S36;2029;2029-Sem36;2029 - T3
05/09/2029;20290905;Mercredi;Septembre;S36;2029;2029-Sem36;2029 - T3
06/09/2029;20290906;Jeudi;Septembre;S36;2029;2029-Sem36;2029 - T3
07/09/2029;20290907;Vendredi;Septembre;S36;2029;2029-Sem36;2029 - T3
08/09/2029;20290908;Samedi;Septembre;S36;2029;2029-Sem36;2029 - T3
09/09/2029;20290909;Dimanche;Septembre;S36;2029;2029-Sem36;2029 - T3
10/09/2029;20290910;Lundi;Septembre;S37;2029;2029-Sem37;2029 - T3
11/09/2029;20290911;Mardi;Septembre;S37;2029;2029-Sem37;2029 - T3
12/09/2029;20290912;Mercredi;Septembre;S37;2029;2029-Sem37;2029 - T3
13/09/2029;20290913;Jeudi;Septembre;S37;2029;2029-Sem37;2029 - T3
14/09/2029;20290914;Vendredi;Septembre;S37;2029;2029-Sem37;2029 - T3
15/09/2029;20290915;Samedi;Septembre;S37;2029;2029-Sem37;2029 - T3
16/09/2029;20290916;Dimanche;Septembre;S37;2029;2029-Sem37;2029 - T3
17/09/2029;20290917;Lundi;Septembre;S38;2029;2029-Sem38;2029 - T3
18/09/2029;20290918;Mardi;Septembre;S38;2029;2029-Sem38;2029 - T3
19/09/2029;20290919;Mercredi;Septembre;S38;2029;2029-Sem38;2029 - T3
20/09/2029;20290920;Jeudi;Septembre;S38;2029;2029-Sem38;2029 - T3
21/09/2029;20290921;Vendredi;Septembre;S38;2029;2029-Sem38;2029 - T3
22/09/2029;20290922;Samedi;Septembre;S38;2029;2029-Sem38;2029 - T3
23/09/2029;20290923;Dimanche;Septembre;S38;2029;2029-Sem38;2029 - T3
24/09/2029;20290924;Lundi;Septembre;S39;2029;2029-Sem39;2029 - T3
25/09/2029;20290925;Mardi;Septembre;S39;2029;2029-Sem39;2029 - T3
26/09/2029;20290926;Mercredi;Septembre;S39;2029;2029-Sem39;2029 - T3
27/09/2029;20290927;Jeudi;Septembre;S39;2029;2029-Sem39;2029 - T3
28/09/2029;20290928;Vendredi;Septembre;S39;2029;2029-Sem39;2029 - T3
29/09/2029;20290929;Samedi;Septembre;S39;2029;2029-Sem39;2029 - T3
30/09/2029;20290930;Dimanche;Septembre;S39;2029;2029-Sem39;2029 - T3
01/10/2029;20291001;Lundi;Octobre;S40;2029;2029-Sem40;2029 - T4
02/10/2029;20291002;Mardi;Octobre;S40;2029;2029-Sem40;2029 - T4
03/10/2029;20291003;Mercredi;Octobre;S40;2029;2029-Sem40;2029 - T4
04/10/2029;20291004;Jeudi;Octobre;S40;2029;2029-Sem40;2029 - T4
05/10/2029;20291005;Vendredi;Octobre;S40;2029;2029-Sem40;2029 - T4
06/10/2029;20291006;Samedi;Octobre;S40;2029;2029-Sem40;2029 - T4
07/10/2029;20291007;Dimanche;Octobre;S40;2029;2029-Sem40;2029 - T4
08/10/2029;20291008;Lundi;Octobre;S41;2029;2029-Sem41;2029 - T4
09/10/2029;20291009;Mardi;Octobre;S41;2029;2029-Sem41;2029 - T4
10/10/2029;20291010;Mercredi;Octobre;S41;2029;2029-Sem41;2029 - T4
11/10/2029;20291011;Jeudi;Octobre;S41;2029;2029-Sem41;2029 - T4
12/10/2029;20291012;Vendredi;Octobre;S41;2029;2029-Sem41;2029 - T4
13/10/2029;20291013;Samedi;Octobre;S41;2029;2029-Sem41;2029 - T4
14/10/2029;20291014;Dimanche;Octobre;S41;2029;2029-Sem41;2029 - T4
15/10/2029;20291015;Lundi;Octobre;S42;2029;2029-Sem42;2029 - T4
16/10/2029;20291016;Mardi;Octobre;S42;2029;2029-Sem42;2029 - T4
17/10/2029;20291017;Mercredi;Octobre;S42;2029;2029-Sem42;2029 - T4
18/10/2029;20291018;Jeudi;Octobre;S42;2029;2029-Sem42;2029 - T4
19/10/2029;20291019;Vendredi;Octobre;S42;2029;2029-Sem42;2029 - T4
20/10/2029;20291020;Samedi;Octobre;S42;2029;2029-Sem42;2029 - T4
21/10/2029;20291021;Dimanche;Octobre;S42;2029;2029-Sem42;2029 - T4
22/10/2029;20291022;Lundi;Octobre;S43;2029;2029-Sem43;2029 - T4
23/10/2029;20291023;Mardi;Octobre;S43;2029;2029-Sem43;2029 - T4
24/10/2029;20291024;Mercredi;Octobre;S43;2029;2029-Sem43;2029 - T4
25/10/2029;20291025;Jeudi;Octobre;S43;2029;2029-Sem43;2029 - T4
26/10/2029;20291026;Vendredi;Octobre;S43;2029;2029-Sem43;2029 - T4
27/10/2029;20291027;Samedi;Octobre;S43;2029;2029-Sem43;2029 - T4
28/10/2029;20291028;Dimanche;Octobre;S43;2029;2029-Sem43;2029 - T4
29/10/2029;20291029;Lundi;Octobre;S44;2029;2029-Sem44;2029 - T4
30/10/2029;20291030;Mardi;Octobre;S44;2029;2029-Sem44;2029 - T4
31/10/2029;20291031;Mercredi;Octobre;S44;2029;2029-Sem44;2029 - T4
01/11/2029;20291101;Jeudi;Novembre;S44;2029;2029-Sem44;2029 - T4
02/11/2029;20291102;Vendredi;Novembre;S44;2029;2029-Sem44;2029 - T4
03/11/2029;20291103;Samedi;Novembre;S44;2029;2029-Sem44;2029 - T4
04/11/2029;20291104;Dimanche;Novembre;S44;2029;2029-Sem44;2029 - T4
05/11/2029;20291105;Lundi;Novembre;S45;2029;2029-Sem45;2029 - T4
06/11/2029;20291106;Mardi;Novembre;S45;2029;2029-Sem45;2029 - T4
07/11/2029;20291107;Mercredi;Novembre;S45;2029;2029-Sem45;2029 - T4
08/11/2029;20291108;Jeudi;Novembre;S45;2029;2029-Sem45;2029 - T4
09/11/2029;20291109;Vendredi;Novembre;S45;2029;2029-Sem45;2029 - T4
10/11/2029;20291110;Samedi;Novembre;S45;2029;2029-Sem45;2029 - T4
11/11/2029;20291111;Dimanche;Novembre;S45;2029;2029-Sem45;2029 - T4
12/11/2029;20291112;Lundi;Novembre;S46;2029;2029-Sem46;2029 - T4
13/11/2029;20291113;Mardi;Novembre;S46;2029;2029-Sem46;2029 - T4
14/11/2029;20291114;Mercredi;Novembre;S46;2029;2029-Sem46;2029 - T4
15/11/2029;20291115;Jeudi;Novembre;S46;2029;2029-Sem46;2029 - T4
16/11/2029;20291116;Vendredi;Novembre;S46;2029;2029-Sem46;2029 - T4
17/11/2029;20291117;Samedi;Novembre;S46;2029;2029-Sem46;2029 - T4
18/11/2029;20291118;Dimanche;Novembre;S46;2029;2029-Sem46;2029 - T4
19/11/2029;20291119;Lundi;Novembre;S47;2029;2029-Sem47;2029 - T4
20/11/2029;20291120;Mardi;Novembre;S47;2029;2029-Sem47;2029 - T4
21/11/2029;20291121;Mercredi;Novembre;S47;2029;2029-Sem47;2029 - T4
22/11/2029;20291122;Jeudi;Novembre;S47;2029;2029-Sem47;2029 - T4
23/11/2029;20291123;Vendredi;Novembre;S47;2029;2029-Sem47;2029 - T4
24/11/2029;20291124;Samedi;Novembre;S47;2029;2029-Sem47;2029 - T4
25/11/2029;20291125;Dimanche;Novembre;S47;2029;2029-Sem47;2029 - T4
26/11/2029;20291126;Lundi;Novembre;S48;2029;2029-Sem48;2029 - T4
27/11/2029;20291127;Mardi;Novembre;S48;2029;2029-Sem48;2029 - T4
28/11/2029;20291128;Mercredi;Novembre;S48;2029;2029-Sem48;2029 - T4
29/11/2029;20291129;Jeudi;Novembre;S48;2029;2029-Sem48;2029 - T4
30/11/2029;20291130;Vendredi;Novembre;S48;2029;2029-Sem48;2029 - T4
01/12/2029;20291201;Samedi;Décembre;S48;2029;2029-Sem48;2029 - T4
02/12/2029;20291202;Dimanche;Décembre;S48;2029;2029-Sem48;2029 - T4
03/12/2029;20291203;Lundi;Décembre;S49;2029;2029-Sem49;2029 - T4
04/12/2029;20291204;Mardi;Décembre;S49;2029;2029-Sem49;2029 - T4
05/12/2029;20291205;Mercredi;Décembre;S49;2029;2029-Sem49;2029 - T4
06/12/2029;20291206;Jeudi;Décembre;S49;2029;2029-Sem49;2029 - T4
07/12/2029;20291207;Vendredi;Décembre;S49;2029;2029-Sem49;2029 - T4
